 Activity, AccelX_5, AccelY_5, AccelZ_5, GyroX_5, GyroY_5, GyroZ_5
0,-1.477988,1.642948,9.542822,-0.000812,0.026137,0.009647
0,-1.526326,1.67196,9.573098,-0.016361,0.042525,0.019498
0,-1.555125,1.67339,9.559477,-0.021004,0.04486,0.027504
0,-1.55082,1.736828,9.558857,-0.003072,0.039902,0.042147
0,-1.611056,1.758057,9.553832,0.01357,0.007391,0.043876
0,-1.592535,1.806479,9.620858,0.023918,-0.020845,0.040747
0,-1.616843,1.760395,9.689789,0.01956,-0.035405,0.040133
0,-1.60652,1.76243,9.797111,0.00797,-0.039805,0.045299
0,-1.60159,1.734972,9.936837,0.007142,-0.037084,0.052636
0,-1.485248,1.657623,10.002961,0.02741,-0.021494,0.063331
0,-1.408179,1.576625,10.020113,0.055795,-0.014395,0.07165
0,-1.36204,1.568206,9.963274,0.078715,0.000793,0.083271
0,-1.388478,1.566498,9.801622,0.108959,0.037735,0.096323
0,-1.366698,1.570607,9.48666,0.119089,0.071907,0.098989
0,-1.379969,1.566966,9.230006,0.106265,0.079434,0.104861
0,-1.429762,1.673752,9.043188,0.080447,0.051992,0.107423
0,-1.36456,1.696707,8.924012,0.063153,0.008785,0.096049
0,-1.385884,1.719239,8.884823,0.043445,-0.031889,0.074361
0,-1.410953,1.693412,8.993794,0.008973,-0.074754,0.051564
0,-1.486502,1.629185,9.135334,-0.03963,-0.094005,0.029403
0,-1.506475,1.558199,9.321768,-0.071764,-0.08433,0.023861
0,-1.569115,1.496611,9.499421,-0.080926,-0.059458,0.037602
0,-1.590878,1.494402,9.64229,-0.063856,-0.0364,0.065401
0,-1.629719,1.532784,9.649557,-0.030394,-0.032326,0.092626
0,-1.593888,1.570052,9.606264,0.001848,-0.03757,0.116557
0,-1.522838,1.659071,9.600126,0.018101,-0.039656,0.12457
0,-1.486608,1.688183,9.581021,0.013731,-0.020487,0.111667
0,-1.428255,1.723753,9.550049,-0.003892,-0.019387,0.096398
0,-1.379987,1.747017,9.591117,-0.018162,-0.005602,0.077065
0,-1.36089,1.714021,9.636937,-0.01339,0.009955,0.062013
0,-1.334436,1.679913,9.63546,-0.0014,0.021742,0.049011
0,-1.378496,1.705042,9.601286,0.003353,0.038401,0.040183
0,-1.354333,1.665102,9.534624,0.003693,0.062773,0.033289
0,-1.387188,1.626934,9.424084,-0.007827,0.068974,0.025099
0,-1.353523,1.624912,9.40711,-0.022172,0.056594,0.024467
0,-1.381875,1.614033,9.418722,-0.032487,0.03096,0.01908
0,-1.376712,1.604528,9.461325,-0.017193,0.013386,0.018399
0,-1.377927,1.591576,9.486244,-0.007022,0.018853,0.018368
0,-1.36762,1.546966,9.449584,-0.009206,0.034431,0.031398
0,-1.348004,1.577242,9.38765,-0.026469,0.037222,0.047811
0,-1.299243,1.62511,9.396394,-0.046783,0.023202,0.052249
0,-1.299466,1.686126,9.443609,-0.045362,0.011328,0.037413
0,-1.268743,1.682488,9.475144,-0.041394,0.00426,0.023892
0,-1.305593,1.64867,9.477532,-0.034993,-0.008539,0.017382
0,-1.306604,1.663152,9.517944,-0.03853,-0.01387,0.026573
0,-1.276706,1.690413,9.564219,-0.036438,-0.009393,0.025466
0,-1.264805,1.738435,9.589844,-0.035075,-0.00126,0.014866
0,-1.288791,1.726422,9.602258,-0.033961,0.008785,0.000131
0,-1.289992,1.721933,9.602902,-0.038909,0.008651,-0.014437
0,-1.317588,1.703271,9.704613,-0.041054,0.011407,-0.023538
0,-1.351232,1.68535,9.699242,-0.035263,0.0266,-0.032205
0,-1.369858,1.671518,9.664192,-0.02539,0.037111,-0.033029
0,-1.37214,1.661767,9.599672,-0.022006,0.032986,-0.0303
0,-1.400361,1.675237,9.561429,-0.010696,0.024469,-0.028099
0,-1.393675,1.672223,9.514423,-0.005544,0.015122,-0.031176
0,-1.395905,1.670987,9.514314,-0.006211,0.011544,-0.030456
0,-1.388199,1.655918,9.49231,-0.010273,0.014155,-0.035375
0,-1.421526,1.652557,9.46157,-0.020746,0.013739,-0.036186
0,-1.3825,1.624445,9.495605,-0.027328,0.008444,-0.03807
0,-1.40687,1.588404,9.557459,-0.026706,-0.001669,-0.036445
0,-1.467783,1.612354,9.617916,-0.021172,-0.004445,-0.038138
0,-1.481939,1.588472,9.607894,-0.006545,0.000844,-0.026003
0,-1.458771,1.59556,9.596362,-0.004422,0.000153,-0.019818
0,-1.48545,1.604098,9.647811,-0.01554,-0.005924,-0.017003
0,-1.457059,1.644665,9.66909,-0.023457,-0.016312,-0.020375
0,-1.47234,1.626528,9.723798,-0.014504,-0.009507,-0.021683
0,-1.448236,1.62156,9.737222,0.002238,0.000246,-0.018336
0,-1.436275,1.603128,9.650515,0.020381,0.007836,-0.003317
0,-1.410486,1.59591,9.598712,0.025814,0.007208,0.00745
0,-1.391369,1.67375,9.526593,0.026122,0.003187,0.006804
0,-1.398286,1.672093,9.508455,0.026541,-0.004013,-0.004848
0,-1.394233,1.644212,9.49346,0.017972,-0.01388,-0.021011
0,-1.388692,1.668356,9.550643,0.00718,-0.020918,-0.030893
0,-1.447792,1.618475,9.588719,0.005956,-0.017531,-0.035117
0,-1.419918,1.585226,9.587202,0.018346,-0.004249,-0.031682
0,-1.452349,1.59793,9.53107,0.01994,0.013651,-0.02987
0,-1.447984,1.604546,9.547958,0.018871,0.020339,-0.029559
0,-1.485917,1.569455,9.484205,0.010744,0.024498,-0.037936
0,-1.490128,1.593496,9.433871,0.002438,0.023327,-0.040249
0,-1.526025,1.585807,9.492086,-0.006139,0.007318,-0.032295
0,-1.557229,1.571375,9.486262,-0.006133,-0.007403,-0.028494
0,-1.559687,1.588772,9.526045,-0.000855,-0.011312,-0.022261
0,-1.544748,1.520728,9.539396,0.002444,-0.010204,-0.019134
0,-1.550842,1.50356,9.546824,-0.003231,-0.003221,-0.007898
0,-1.536888,1.524406,9.557317,-0.011182,-0.002957,0.006133
0,-1.547372,1.560841,9.529707,-0.0082,0.002172,0.009902
0,-1.490274,1.563693,9.484473,-0.000929,0.0059,0.01835
0,-1.445941,1.610926,9.475845,0.00043,-0.005798,0.026538
0,-1.41706,1.666742,9.471802,-0.001466,-0.018648,0.023917
0,-1.407588,1.67143,9.489789,-0.005656,-0.018367,0.005327
0,-1.395438,1.644918,9.493161,-0.012894,-0.011506,-0.001093
0,-1.408209,1.609441,9.508113,-0.016981,0.002751,0.002247
0,-1.425284,1.604622,9.537531,-0.00953,0.007708,0.01814
0,-1.402323,1.61301,9.525754,0.004637,0.011689,0.029283
0,-1.423569,1.58795,9.497518,0.012625,0.007287,0.021073
0,-1.403095,1.615508,9.525217,-0.000325,0.000958,0.012698
0,-1.395567,1.619497,9.54303,-0.016335,-0.00735,0.003869
0,-1.408272,1.660403,9.580251,-0.030898,-0.003126,-0.004769
0,-1.424885,1.665232,9.585337,-0.029866,-0.005677,-0.010902
0,-1.379329,1.696141,9.602465,-0.031301,-0.019243,-0.00964
0,-1.41005,1.686069,9.661883,-0.018266,-0.027717,-0.012847
0,-1.399888,1.676993,9.705057,-0.007317,-0.024919,-0.020202
0,-1.428857,1.686683,9.650004,-0.008317,-0.021374,-0.023204
0,-1.463763,1.642833,9.676809,-0.015269,-0.019528,-0.021119
0,-1.451422,1.615536,9.680267,-0.01007,-0.019269,-0.013033
0,-1.456664,1.622508,9.638204,0.007487,-0.018364,-0.000643
0,-1.44075,1.670333,9.598942,0.024069,-0.029676,0.013981
0,-1.430592,1.715102,9.541947,0.035173,-0.037267,0.013486
0,-1.37697,1.699264,9.593189,0.025422,-0.047907,-0.001054
0,-1.435623,1.693233,9.621543,0.009257,-0.04687,-0.015267
0,-1.399568,1.670876,9.702443,0.006803,-0.028475,-0.023136
0,-1.425371,1.62877,9.68192,0.020623,-0.003669,-0.018089
0,-1.435626,1.645489,9.703322,0.037336,0.005131,-0.00565
0,-1.429761,1.602676,9.648059,0.057135,0.001188,0.011039
0,-1.375826,1.643505,9.615984,0.063126,-0.000223,0.010316
0,-1.396408,1.624769,9.586901,0.066504,-0.000247,-0.000472
0,-1.387536,1.63067,9.53868,0.058719,0.009434,-0.006004
0,-1.409474,1.598417,9.534543,0.049547,0.016137,-0.008239
0,-1.415552,1.580509,9.476317,0.044108,0.013684,-0.006932
0,-1.427475,1.611299,9.4722,0.047963,0.010934,-0.003229
0,-1.395498,1.612112,9.437214,0.056483,0.014334,-0.002627
0,-1.403037,1.619261,9.328789,0.060981,0.028848,-0.00203
0,-1.411515,1.613373,9.245269,0.038629,0.038654,-0.002705
0,-1.463082,1.700524,9.239518,0.00277,0.019621,-0.009001
0,-1.456933,1.692423,9.28203,-0.019909,-0.002518,-0.016873
0,-1.416914,1.672265,9.380864,-0.021613,-0.024781,-0.021681
0,-1.45258,1.634478,9.472849,-0.015738,-0.045255,-0.021611
0,-1.463626,1.629744,9.503266,-0.005189,-0.051943,-0.002913
0,-1.457538,1.629867,9.50418,0.005162,-0.048201,0.016557
0,-1.364826,1.736928,9.46156,0.012488,-0.035848,0.037573
0,-1.272304,1.767778,9.396936,0.025877,-0.038726,0.044888
0,-1.188158,1.79992,9.379283,0.009627,-0.057971,0.017561
0,-1.217971,1.830607,9.518003,-0.008279,-0.089985,-0.018791
0,-1.238737,1.774584,9.678246,-0.018688,-0.090716,-0.050291
0,-1.27261,1.677323,9.788845,-0.016222,-0.056536,-0.064366
0,-1.345366,1.620745,9.858023,-0.018982,-0.025536,-0.059083
0,-1.38188,1.58758,9.860496,-0.015855,-0.003383,-0.053217
0,-1.373755,1.583821,9.813767,-0.004116,0.005338,-0.047692
0,-1.409989,1.534784,9.775979,0.011811,0.008198,-0.055926
0,-1.443461,1.546397,9.720114,0.022415,0.002486,-0.046402
0,-1.442714,1.541512,9.655225,0.019451,0.006973,-0.039011
0,-1.378848,1.544971,9.561856,0.023203,0.020125,-0.025271
0,-1.354955,1.619836,9.441799,0.021956,0.033134,-0.01838
0,-1.299592,1.684055,9.377198,0.017299,0.028002,-0.016716
0,-1.272186,1.710697,9.357216,0.013216,0.008338,-0.024123
0,-1.259475,1.733142,9.36703,0.005208,-0.005512,-0.039603
0,-1.266744,1.715483,9.374531,-0.005627,0.000961,-0.059482
0,-1.287919,1.662653,9.397068,-0.016765,0.008515,-0.058996
0,-1.320009,1.63327,9.416847,-0.037759,0.008626,-0.054318
0,-1.300838,1.643115,9.46997,-0.036302,0.00748,-0.051785
0,-1.316364,1.694012,9.482152,-0.030346,-0.002379,-0.049735
0,-1.295818,1.717042,9.510428,-0.022177,-0.015011,-0.046278
0,-1.315957,1.764224,9.505283,-0.022214,-0.022526,-0.052633
0,-1.331087,1.756245,9.535688,-0.038013,-0.01918,-0.059612
0,-1.309326,1.777165,9.564564,-0.045469,-0.025209,-0.066299
0,-1.344445,1.79343,9.639421,-0.051991,-0.021082,-0.072352
0,-1.390425,1.757693,9.689373,-0.037517,-0.008461,-0.078183
0,-1.434148,1.705399,9.699328,-0.021123,-0.007115,-0.065718
0,-1.455178,1.687476,9.647335,-0.00973,-0.015369,-0.048209
0,-1.41671,1.716765,9.646035,0.000352,-0.027697,-0.033618
0,-1.413991,1.716685,9.646448,0.008521,-0.029769,-0.035865
0,-1.418983,1.724218,9.604359,0.013366,-0.031954,-0.042669
0,-1.425473,1.725827,9.651647,0.00328,-0.029082,-0.04536
0,-1.426038,1.678516,9.644728,0.008958,-0.018975,-0.046773
0,-1.448804,1.670218,9.656691,0.011974,-0.007459,-0.050558
0,-1.459127,1.618925,9.631704,0.019514,0.003906,-0.049938
0,-1.512304,1.591464,9.573205,0.018941,0.006799,-0.041392
0,-1.504773,1.591559,9.525763,0.017425,0.009099,-0.03003
0,-1.517336,1.618572,9.522302,0.02071,0.010322,-0.019263
0,-1.503879,1.636094,9.467301,0.018384,0.016245,-0.017365
0,-1.505963,1.6378,9.466675,0.015605,0.013364,-0.015126
0,-1.51017,1.603456,9.434273,0.005255,0.00021,-0.007289
0,-1.504801,1.61505,9.516254,-0.00324,-0.01073,-0.006541
0,-1.49096,1.648972,9.50162,0.003772,-0.014498,0.001938
0,-1.490158,1.64465,9.591102,0.011248,-0.017934,0.012842
0,-1.416997,1.661046,9.580147,0.017801,-0.01452,0.02525
0,-1.402076,1.68571,9.589975,0.017951,-0.003751,0.028447
0,-1.3608,1.742211,9.644697,0.011302,0.003513,0.025692
0,-1.362891,1.767048,9.594584,0.001093,0.010485,0.017169
0,-1.371445,1.762367,9.576816,0.001796,0.019379,0.010367
0,-1.386888,1.741142,9.566319,0.00867,0.02075,0.011566
0,-1.444172,1.743907,9.522326,0.012382,0.015823,0.016951
0,-1.424457,1.70746,9.502717,0.017499,0.011821,0.021945
0,-1.404506,1.682966,9.458328,0.013083,-0.000617,0.026139
0,-1.428614,1.682352,9.534638,0.002459,-0.012892,0.031315
0,-1.396439,1.691595,9.629834,5e-06,-0.027234,0.034249
0,-1.411505,1.642247,9.652494,0.01242,-0.019968,0.046306
0,-1.394558,1.667526,9.662474,0.026038,-0.021449,0.060994
0,-1.359316,1.674205,9.692647,0.035104,-0.021757,0.069818
0,-1.320869,1.734202,9.640201,0.04121,-0.009274,0.067899
0,-1.268794,1.727045,9.600856,0.04226,0.005162,0.063896
0,-1.254015,1.771052,9.495687,0.02804,0.002121,0.059083
0,-1.280317,1.808021,9.496759,0.013755,-0.007411,0.046465
0,-1.256532,1.759587,9.502685,0.011644,-0.017469,0.030663
0,-1.305319,1.72114,9.469734,0.018664,-0.011933,0.019562
0,-1.342016,1.705084,9.446493,0.019695,0.003617,0.021754
0,-1.336016,1.670332,9.367287,0.01382,-5.3e-05,0.037467
0,-1.337076,1.690639,9.406638,0.003707,-0.015116,0.041809
0,-1.290161,1.726817,9.422279,-0.002098,-0.02118,0.029746
0,-1.271287,1.647312,9.461287,-0.008716,-0.02355,0.015878
0,-1.300198,1.639533,9.520935,-0.014739,-0.030635,0.019413
0,-1.295544,1.626653,9.546622,-0.010564,-0.025663,0.03066
0,-1.302365,1.640455,9.568959,0.004856,-0.012247,0.044959
0,-1.277781,1.662191,9.531934,0.008983,-0.005306,0.04561
0,-1.27615,1.741314,9.553321,0.003476,-0.014194,0.046822
0,-1.259575,1.751935,9.588413,-0.005237,-0.009497,0.026915
0,-1.275454,1.747905,9.618095,-0.011196,0.009698,0.005256
0,-1.335558,1.700794,9.567981,-0.017364,0.018366,0.003453
0,-1.31748,1.671496,9.524199,-0.022192,0.01109,0.014519
0,-1.318131,1.681598,9.499549,-0.011031,-0.006999,0.019732
0,-1.29606,1.720037,9.502309,-0.000229,-0.020035,0.024106
0,-1.293445,1.720439,9.502593,0.001597,-0.016812,0.01554
0,-1.320312,1.699991,9.433116,-0.009528,-0.010354,0.009826
0,-1.302054,1.689456,9.429114,-0.028446,-0.006754,0.014888
0,-1.31455,1.724455,9.555883,-0.040849,-0.016961,0.014908
0,-1.303755,1.767574,9.67063,-0.028948,-0.006133,0.003326
0,-1.281474,1.708203,9.61237,-0.004468,0.018302,0.003918
0,-1.29222,1.726926,9.544744,0.002924,0.018997,0.016673
0,-1.29149,1.798213,9.501687,-0.00291,0.003682,0.031886
0,-1.276648,1.8203,9.511766,-0.001595,-0.012424,0.029385
0,-1.253526,1.847641,9.539388,0.004727,-0.019096,0.006435
0,-1.278223,1.858125,9.591019,0.001272,-0.004616,-0.017348
0,-1.268353,1.75471,9.572393,-0.004132,0.013029,-0.018285
0,-1.317098,1.736753,9.596472,-0.013197,0.013533,-0.01174
0,-1.288517,1.760184,9.577082,-0.013451,0.003865,-0.008708
0,-1.327636,1.73569,9.643712,0.000551,-0.004005,-0.01477
0,-1.341212,1.714463,9.633639,0.015559,-0.003843,-0.02498
0,-1.335676,1.655634,9.604105,0.022747,0.015694,-0.021929
0,-1.355812,1.60005,9.561517,0.009921,0.024384,-0.0098
0,-1.33213,1.655913,9.556051,-0.004287,0.020523,0.00221
0,-1.31427,1.694621,9.558225,0.002955,0.016792,0.004236
0,-1.323824,1.702791,9.515348,0.01929,0.01153,0.001184
0,-1.265591,1.689855,9.429273,0.022276,0.006006,-0.004742
0,-1.294058,1.725783,9.430331,0.014614,0.007348,-0.006278
0,-1.295563,1.738202,9.405157,-0.002706,0.003478,-0.005297
0,-1.275564,1.763947,9.432686,-0.01493,0.006023,-0.012704
0,-1.285596,1.762794,9.480032,-0.028702,0.003295,-0.022767
0,-1.33217,1.730526,9.529635,-0.026862,-0.004008,-0.025623
0,-1.363488,1.726128,9.499757,-0.014216,-0.004163,-0.018709
0,-1.380236,1.733493,9.504529,-0.001336,-0.004078,-0.002905
0,-1.358428,1.760116,9.532177,-0.004215,-0.01328,0.006886
0,-1.325438,1.838066,9.584635,-0.016664,-0.021509,-0.003704
0,-1.325716,1.776355,9.603299,-0.024219,-0.014932,-0.018996
0,-1.316974,1.766085,9.646439,-0.02705,-0.006233,-0.023905
0,-1.347662,1.750051,9.641463,-0.011991,0.002705,-0.006182
0,-1.338429,1.736301,9.619413,0.006972,0.007815,0.009005
0,-1.34164,1.774029,9.544094,0.025487,0.011495,0.015548
0,-1.332209,1.763512,9.521477,0.02026,0.000641,0.0132
0,-1.342995,1.802473,9.493354,0.007576,-0.007752,0.001397
0,-1.358889,1.799598,9.522794,0.001641,0.001009,-0.006858
0,-1.33931,1.760571,9.503641,-0.00239,0.009986,-0.011621
0,-1.357585,1.76829,9.508143,-0.006851,0.007071,-0.011651
0,-1.337591,1.728612,9.489167,-0.004698,-0.003152,-0.008921
0,-1.359076,1.695933,9.551225,-0.001497,-0.007476,-0.015095
0,-1.389332,1.669939,9.570782,-0.005236,0.009109,-0.019966
0,-1.392649,1.680705,9.545664,-0.008553,0.028226,-0.009973
0,-1.387292,1.677976,9.498372,-0.009642,0.03403,0.007126
0,-1.361621,1.714047,9.453673,-0.011604,0.026439,0.012632
0,-1.342124,1.739777,9.481197,-0.011632,-0.002212,0.009993
0,-1.334085,1.744045,9.498933,-0.002358,-0.011079,-0.000225
0,-1.32573,1.683247,9.470064,0.000299,-0.012499,0.00215
0,-1.317219,1.687999,9.487771,-0.006971,-0.007605,0.014021
0,-1.276193,1.764607,9.493188,-0.014214,-0.003743,0.027352
0,-1.28382,1.78234,9.426185,-0.009678,-0.003988,0.024084
0,-1.235548,1.798646,9.402476,-0.004216,-0.013218,0.014553
0,-1.209278,1.806379,9.390973,-0.009745,-0.031745,0.004626
0,-1.268897,1.778786,9.534807,-0.023433,-0.048298,-0.018394
0,-1.338419,1.750882,9.725833,-0.033338,-0.023173,-0.040387
0,-1.311326,1.617345,9.817422,-0.035794,0.019663,-0.047493
0,-1.411764,1.584887,9.930053,-0.037191,0.048551,-0.030536
0,-1.460174,1.59246,9.921357,-0.026281,0.061134,-0.011475
0,-1.434595,1.585886,9.886477,0.000877,0.062073,0.004383
0,-1.420931,1.644146,9.773569,0.030211,0.051695,0.016745
